cliente_id,idade,segmento_cliente,tempo_de_conta_meses,renda_mensal_estimada,score_relacionamento,tem_cartao_pre_pago
7770,70,baixa_renda,125,"1150,15",medio,False
7771,74,digital,227,"12437,58",baixo,True
7772,24,alta_renda,69,"32520,49",medio,True
7773,32,digital,163,"13133,64",medio,False
7774,24,universitario,51,"634,15",medio,False
7775,55,universitario,27,"577,41",alto,False
7776,51,varejo_tradicional,165,"5876,75",medio,True
7777,58,varejo_tradicional,238,"2731,23",medio,True
7778,39,universitario,213,"536,96",alto,True
7779,41,digital,144,"10316,77",alto,True
7780,66,universitario,220,"543,50",medio,False
7781,54,digital,25,"9178,62",alto,False
7782,61,varejo_tradicional,33,"3561,95",alto,True
7783,18,varejo_tradicional,62,"5920,94",baixo,False
7784,27,universitario,145,"532,96",baixo,False
7785,60,varejo_tradicional,171,"5360,59",medio,False
7786,33,universitario,30,"596,09",alto,False
7787,63,digital,41,"7652,49",baixo,False
7788,25,universitario,117,"585,72",medio,False
7789,73,varejo_tradicional,4,"6795,38",alto,False
7790,66,varejo_tradicional,66,"5176,90",alto,False
7791,42,universitario,60,"571,83",medio,True
7792,67,digital,137,"10475,94",medio,False
7793,29,varejo_tradicional,31,"4531,04",baixo,False
7794,42,alta_renda,89,"38806,65",alto,False
7795,34,varejo_tradicional,229,"4618,28",alto,False
7796,43,digital,100,"10429,21",alto,False
7797,63,varejo_tradicional,119,"6027,69",alto,False
7798,65,digital,69,"7864,83",baixo,False
7799,31,digital,152,"8590,17",medio,True
7800,58,varejo_tradicional,24,"5154,49",baixo,False
7801,53,universitario,221,"490,14",medio,False
7802,74,digital,173,"13005,36",baixo,False
7803,40,universitario,223,"485,71",baixo,True
7804,60,varejo_tradicional,165,"6906,79",alto,False
7805,23,digital,186,"9409,92",medio,False
7806,64,varejo_tradicional,211,"6201,56",alto,False
7807,22,universitario,23,"498,74",medio,False
7808,60,digital,163,"10418,36",medio,True
7809,42,baixa_renda,63,"1455,23",medio,False
7810,35,digital,118,"9522,43",alto,False
7811,30,universitario,114,"433,35",medio,False
7812,60,digital,6,"16442,01",alto,True
7813,31,varejo_tradicional,6,"6152,55",baixo,False
7814,45,varejo_tradicional,229,"5722,22",medio,False
7815,35,digital,30,"9086,58",alto,False
7816,74,digital,1,"11570,23",baixo,False
7817,45,varejo_tradicional,63,"4890,64",medio,False
7818,68,universitario,136,"523,87",medio,False
7819,73,digital,28,"9479,20",medio,False
7820,44,digital,89,"12851,96",baixo,False
7821,49,varejo_tradicional,161,"2704,87",medio,True
7822,64,digital,53,"14043,62",alto,False
7823,26,varejo_tradicional,38,"6645,30",baixo,False
7824,57,varejo_tradicional,52,"6251,88",medio,False
7825,49,universitario,78,"718,36",baixo,False
7826,37,varejo_tradicional,139,"5664,25",medio,False
7827,45,varejo_tradicional,130,"6420,17",medio,True
7828,50,varejo_tradicional,53,"3720,13",medio,False
7829,21,digital,94,"12458,46",baixo,True
7830,63,varejo_tradicional,94,"6744,53",medio,True
7831,74,varejo_tradicional,196,"3640,22",medio,False
7832,51,digital,205,"11712,26",alto,False
7833,65,digital,7,"14413,06",baixo,False
7834,20,alta_renda,230,"29894,55",medio,True
7835,43,digital,67,"13799,66",medio,True
7836,25,digital,137,"10879,38",baixo,True
7837,23,digital,206,"7665,43",medio,False
7838,33,varejo_tradicional,116,"7063,94",medio,False
7839,41,baixa_renda,191,"1395,21",medio,False
7840,65,digital,139,"9797,37",baixo,False
7841,56,varejo_tradicional,37,"4943,38",alto,True
7842,47,universitario,142,"666,02",baixo,True
7843,62,varejo_tradicional,147,"6341,52",baixo,False
7844,30,alta_renda,8,"37157,59",medio,False
7845,22,baixa_renda,135,"1194,90",baixo,True
7846,42,digital,59,"10363,01",baixo,False
7847,37,varejo_tradicional,123,"3507,66",medio,False
7848,71,varejo_tradicional,191,"5597,05",medio,False
7849,35,varejo_tradicional,7,"6638,63",medio,False
7850,64,varejo_tradicional,120,"5078,43",medio,True
7851,35,digital,183,"7802,85",alto,False
7852,19,alta_renda,3,"32599,35",alto,False
7853,27,digital,67,"10253,61",baixo,False
7854,72,universitario,18,"637,43",medio,False
7855,62,universitario,45,"558,08",baixo,False
7856,67,baixa_renda,97,"1532,01",alto,False
7857,64,varejo_tradicional,229,"6040,19",alto,False
7858,29,digital,92,"11895,94",medio,True
7859,64,universitario,164,"595,20",medio,False
7860,30,baixa_renda,144,"1223,90",alto,False
7861,67,alta_renda,79,"41820,88",medio,False
7862,64,universitario,157,"656,10",medio,False
7863,74,varejo_tradicional,59,"5488,12",alto,False
7864,72,digital,146,"8399,71",alto,False
7865,28,varejo_tradicional,177,"6983,69",medio,False
7866,36,digital,238,"12211,34",alto,False
7867,52,digital,174,"10987,79",medio,False
7868,56,universitario,83,"525,59",baixo,True
7869,70,alta_renda,157,"39598,67",medio,False
7870,43,universitario,198,"554,63",baixo,False
7871,63,varejo_tradicional,109,"6860,11",medio,False
7872,31,varejo_tradicional,178,"5310,68",alto,False
7873,71,baixa_renda,239,"1286,66",alto,False
7874,62,varejo_tradicional,55,"4743,27",alto,False
7875,61,varejo_tradicional,155,"5325,99",medio,False
7876,41,varejo_tradicional,135,"5041,15",medio,False
7877,58,digital,91,"11401,54",alto,False
7878,18,varejo_tradicional,83,"5003,44",alto,True
7879,68,alta_renda,126,"30673,44",alto,False
7880,60,alta_renda,81,"42451,88",medio,True
7881,72,alta_renda,169,"33432,15",alto,True
7882,39,varejo_tradicional,139,"3170,41",alto,False
7883,40,alta_renda,5,"40028,54",baixo,False
7884,73,alta_renda,66,"45049,90",baixo,True
7885,71,alta_renda,111,"34660,03",alto,False
7886,36,universitario,184,"425,92",medio,False
7887,35,universitario,12,"485,68",baixo,False
7888,29,varejo_tradicional,170,"4310,59",baixo,False
7889,72,baixa_renda,106,"1082,67",medio,True
7890,45,varejo_tradicional,75,"5586,81",baixo,False
7891,45,varejo_tradicional,138,"6459,08",baixo,True
7892,50,alta_renda,28,"33773,07",baixo,False
7893,36,digital,7,"9918,87",alto,True
7894,45,varejo_tradicional,142,"5655,25",baixo,False
7895,69,alta_renda,77,"44801,18",medio,False
7896,66,alta_renda,197,"46080,31",medio,False
7897,54,varejo_tradicional,61,"8438,68",medio,False
7898,43,baixa_renda,51,"1276,92",baixo,False
7899,52,digital,170,"11374,11",medio,False
7900,51,digital,136,"13805,64",baixo,False
7901,52,varejo_tradicional,178,"6246,82",alto,True
7902,57,varejo_tradicional,129,"6793,46",medio,False
7903,33,varejo_tradicional,197,"6691,71",baixo,False
7904,55,varejo_tradicional,11,"8768,19",alto,False
7905,30,alta_renda,107,"42408,13",baixo,False
7906,40,universitario,48,"544,50",medio,False
7907,71,baixa_renda,138,"1001,27",medio,True
7908,39,universitario,143,"600,50",medio,True
7909,33,varejo_tradicional,103,"7257,56",medio,True
7910,45,alta_renda,47,"30051,99",baixo,False
7911,65,baixa_renda,221,"1546,45",medio,True
7912,52,varejo_tradicional,153,"5382,27",medio,False
7913,62,varejo_tradicional,112,"4724,25",baixo,False
7914,63,universitario,6,"617,26",medio,False
7915,25,universitario,11,"554,80",alto,False
7916,61,baixa_renda,17,"1202,73",medio,False
7917,72,varejo_tradicional,143,"5970,10",medio,False
7918,72,varejo_tradicional,16,"5263,90",medio,False
7919,39,digital,56,"11622,21",alto,True
7920,38,digital,66,"9417,63",baixo,False
7921,43,varejo_tradicional,164,"6066,83",medio,False
7922,57,digital,83,"12863,86",medio,False
7923,38,digital,166,"13804,50",baixo,False
7924,42,universitario,213,"481,31",medio,True
7925,58,varejo_tradicional,75,"5196,67",medio,True
7926,18,digital,233,"10350,85",alto,True
7927,23,baixa_renda,127,"1279,74",medio,False
7928,40,alta_renda,131,"35520,58",baixo,False
7929,68,varejo_tradicional,226,"3333,32",baixo,False
7930,40,varejo_tradicional,18,"5825,02",medio,False
7931,60,alta_renda,207,"30305,73",medio,True
7932,60,digital,89,"11830,09",baixo,True
7933,40,universitario,182,"577,54",medio,False
7934,49,digital,207,"10699,24",alto,True
7935,47,varejo_tradicional,94,"7510,35",baixo,False
7936,30,universitario,17,"481,74",medio,False
7937,60,universitario,210,"542,01",medio,False
7938,35,digital,223,"13885,12",medio,False
7939,40,varejo_tradicional,114,"5023,38",medio,False
7940,32,alta_renda,107,"51906,14",medio,True
7941,50,digital,210,"11537,86",alto,False
7942,38,digital,99,"13845,89",baixo,False
7943,74,baixa_renda,13,"1081,11",medio,False
7944,56,digital,63,"13310,46",medio,True
7945,40,universitario,14,"569,18",baixo,False
7946,44,alta_renda,187,"40478,52",medio,False
7947,62,digital,164,"9488,19",baixo,False
7948,61,digital,18,"13583,62",medio,False
7949,35,alta_renda,133,"34498,98",medio,False
7950,41,varejo_tradicional,14,"6705,34",medio,False
7951,68,varejo_tradicional,25,"3324,78",alto,False
7952,64,alta_renda,44,"35603,15",baixo,False
7953,57,baixa_renda,121,"1262,19",alto,False
7954,68,alta_renda,39,"43278,13",alto,True
7955,59,varejo_tradicional,140,"5683,52",baixo,False
7956,24,varejo_tradicional,104,"4731,94",alto,False
7957,67,varejo_tradicional,189,"5746,33",medio,False
7958,65,universitario,62,"581,29",alto,True
7959,37,digital,53,"9427,43",alto,False
7960,44,digital,53,"10202,76",alto,False
7961,23,varejo_tradicional,156,"5222,40",medio,False
7962,44,digital,163,"13839,90",medio,False
7963,26,digital,118,"13719,73",medio,True
7964,70,varejo_tradicional,65,"3774,59",medio,False
7965,62,alta_renda,131,"35016,64",baixo,False
7966,74,varejo_tradicional,43,"7348,87",medio,False
7967,48,universitario,50,"549,83",alto,False
7968,38,baixa_renda,199,"1431,34",alto,False
7969,43,digital,137,"14035,87",alto,False
7970,57,varejo_tradicional,36,"5228,05",baixo,False
7971,65,varejo_tradicional,23,"6396,54",medio,True
7972,62,baixa_renda,216,"1248,29",medio,False
7973,30,varejo_tradicional,74,"5482,32",baixo,False
7974,66,universitario,50,"574,64",medio,False
7975,40,alta_renda,55,"34656,35",medio,True
7976,37,alta_renda,125,"43689,05",alto,False
7977,54,digital,12,"6244,52",alto,False
7978,71,baixa_renda,83,"1166,53",alto,True
7979,70,alta_renda,32,"33455,57",medio,False
7980,45,digital,152,"12593,21",baixo,False
7981,34,varejo_tradicional,86,"6379,78",alto,False
7982,45,varejo_tradicional,195,"7051,04",baixo,False
7983,58,varejo_tradicional,232,"7233,73",medio,False
7984,19,baixa_renda,155,"1408,38",baixo,False
7985,42,digital,189,"13803,93",alto,False
7986,67,baixa_renda,19,"1588,88",baixo,True
7987,58,universitario,201,"402,97",baixo,False
7988,23,universitario,51,"614,57",medio,False
7989,28,digital,64,"11775,29",baixo,True
7990,74,varejo_tradicional,205,"4732,76",alto,False
7991,55,baixa_renda,130,"1182,66",medio,False
7992,23,digital,164,"11495,20",alto,False
7993,62,digital,221,"11212,36",medio,False
7994,28,varejo_tradicional,128,"5079,54",medio,False
7995,31,alta_renda,139,"33829,66",alto,True
7996,19,alta_renda,226,"30675,95",medio,True
7997,57,digital,196,"13797,36",medio,True
7998,20,digital,196,"13215,46",baixo,False
7999,72,universitario,64,"524,10",baixo,False
8000,70,varejo_tradicional,1,"4294,77",medio,True
8001,52,varejo_tradicional,89,"2612,46",baixo,False
8002,50,universitario,26,"606,48",medio,False
8003,41,varejo_tradicional,139,"7084,73",medio,False
8004,36,digital,87,"10904,00",medio,False
8005,35,digital,2,"14117,66",baixo,False
8006,66,digital,211,"16800,09",alto,False
8007,69,varejo_tradicional,93,"5539,70",baixo,True
8008,41,digital,168,"12135,09",medio,True
8009,62,varejo_tradicional,119,"6040,79",alto,False
8010,52,digital,132,"10699,67",baixo,True
8011,18,universitario,80,"618,47",alto,False
8012,53,alta_renda,111,"39052,40",medio,False
8013,42,varejo_tradicional,165,"5528,59",alto,False
8014,62,baixa_renda,126,"1118,28",medio,True
8015,66,varejo_tradicional,189,"7812,16",baixo,False
8016,60,digital,219,"8193,13",alto,False
8017,51,digital,5,"13557,85",medio,True
8018,42,digital,143,"13342,98",baixo,False
8019,33,universitario,215,"462,84",alto,False
8020,51,digital,195,"13388,06",alto,False
8021,46,varejo_tradicional,210,"5566,93",medio,False
8022,36,baixa_renda,235,"1106,52",baixo,False
8023,40,varejo_tradicional,26,"7216,73",medio,False
8024,36,varejo_tradicional,6,"6281,54",alto,False
8025,42,varejo_tradicional,123,"6903,12",baixo,False
8026,33,varejo_tradicional,44,"4907,86",medio,False
8027,71,digital,58,"12250,62",medio,True
8028,68,digital,81,"10193,63",baixo,True
8029,26,varejo_tradicional,46,"6409,98",medio,False
8030,18,varejo_tradicional,102,"6098,00",baixo,True
8031,59,universitario,170,"456,72",medio,False
8032,36,universitario,48,"552,89",medio,False
8033,50,alta_renda,114,"42797,59",baixo,False
8034,51,alta_renda,155,"40715,05",alto,False
8035,33,alta_renda,20,"32706,42",medio,False
8036,61,universitario,198,"620,85",medio,False
8037,57,digital,115,"15196,91",medio,False
8038,72,varejo_tradicional,163,"6229,52",baixo,False
8039,35,digital,76,"10541,42",baixo,True
8040,51,varejo_tradicional,176,"6374,18",baixo,False
8041,42,baixa_renda,195,"1063,36",medio,False
8042,62,digital,196,"11849,46",alto,True
8043,23,universitario,121,"507,84",medio,False
8044,38,varejo_tradicional,180,"7487,90",alto,True
8045,23,digital,109,"15994,82",medio,False
8046,49,varejo_tradicional,68,"5538,83",baixo,False
8047,58,varejo_tradicional,132,"3346,99",medio,True
8048,65,digital,167,"13567,87",baixo,True
8049,60,varejo_tradicional,149,"3391,60",baixo,False
8050,56,digital,236,"14326,04",medio,False
8051,48,digital,66,"13333,34",medio,False
8052,59,baixa_renda,144,"1423,64",medio,False
8053,27,digital,135,"13027,06",baixo,True
8054,47,digital,83,"13003,67",medio,True
8055,74,alta_renda,235,"30493,88",baixo,False
8056,69,digital,225,"11960,61",medio,False
8057,35,digital,9,"11300,21",medio,False
8058,41,digital,229,"12463,23",baixo,True
8059,69,baixa_renda,17,"1552,36",medio,True
8060,26,varejo_tradicional,219,"5082,51",baixo,True
8061,48,digital,225,"10120,36",medio,False
8062,32,universitario,113,"541,34",baixo,False
8063,21,varejo_tradicional,140,"3670,88",alto,True
8064,57,baixa_renda,185,"1029,16",baixo,True
8065,26,digital,173,"10671,70",alto,False
8066,62,digital,120,"14737,83",medio,False
8067,26,universitario,11,"447,71",medio,True
8068,43,varejo_tradicional,141,"5345,78",medio,True
8069,21,baixa_renda,159,"1398,98",medio,False
8070,34,alta_renda,205,"37956,21",baixo,False
8071,33,digital,230,"10489,03",baixo,False
8072,32,alta_renda,26,"42291,12",medio,False
8073,52,varejo_tradicional,63,"5103,93",baixo,False
8074,74,baixa_renda,159,"1420,93",medio,True
8075,69,varejo_tradicional,22,"5199,54",alto,False
8076,22,varejo_tradicional,134,"6363,90",medio,False
8077,72,varejo_tradicional,148,"6654,28",baixo,False
8078,22,varejo_tradicional,213,"4932,59",baixo,False
8079,37,varejo_tradicional,10,"8323,37",baixo,False
8080,32,alta_renda,83,"40928,76",medio,False
8081,35,baixa_renda,163,"1172,54",medio,False
8082,64,varejo_tradicional,26,"5252,22",medio,False
8083,19,varejo_tradicional,71,"5963,44",baixo,False
8084,46,baixa_renda,37,"1439,00",baixo,False
8085,30,digital,136,"14962,60",alto,False
8086,21,varejo_tradicional,133,"5517,24",baixo,False
8087,59,digital,172,"9438,91",medio,False
8088,62,digital,228,"8492,70",baixo,True
8089,27,varejo_tradicional,126,"5813,20",baixo,True
8090,48,universitario,115,"420,92",alto,False
8091,58,digital,92,"10439,25",baixo,True
8092,25,varejo_tradicional,195,"5318,87",medio,False
8093,20,alta_renda,231,"33841,68",medio,False
8094,65,digital,200,"15134,95",medio,False
8095,63,varejo_tradicional,207,"6851,25",alto,False
8096,26,varejo_tradicional,117,"6176,65",baixo,False
8097,47,varejo_tradicional,219,"5434,21",baixo,False
8098,70,digital,49,"13070,04",baixo,False
8099,28,varejo_tradicional,36,"4340,06",medio,False
8100,52,digital,208,"11802,38",medio,False
8101,54,varejo_tradicional,26,"7578,77",alto,True
8102,59,universitario,45,"609,25",baixo,False
8103,30,universitario,61,"519,12",medio,False
8104,53,digital,172,"7469,12",baixo,False
8105,73,universitario,132,"597,48",baixo,True
8106,30,alta_renda,76,"34465,81",medio,False
8107,29,digital,209,"16752,71",alto,False
8108,54,digital,58,"13682,91",baixo,False
8109,27,digital,105,"10890,34",baixo,False
8110,73,baixa_renda,236,"1263,10",medio,False
8111,26,varejo_tradicional,26,"5208,08",medio,True
8112,69,varejo_tradicional,95,"7127,15",alto,False
8113,24,digital,79,"11691,82",baixo,False
8114,19,universitario,226,"541,37",medio,False
8115,71,universitario,128,"581,11",medio,True
8116,73,varejo_tradicional,157,"5835,58",medio,False
8117,40,varejo_tradicional,137,"4399,92",baixo,False
8118,56,alta_renda,78,"36065,55",baixo,False
8119,57,varejo_tradicional,36,"6472,03",alto,False
8120,56,varejo_tradicional,132,"4770,07",medio,False
8121,38,digital,59,"7565,48",baixo,True
8122,40,baixa_renda,230,"1206,54",medio,False
8123,46,universitario,165,"724,86",medio,False
8124,31,alta_renda,124,"44582,24",medio,True
8125,43,varejo_tradicional,88,"5993,03",medio,False
8126,68,digital,81,"17232,50",medio,False
8127,22,varejo_tradicional,141,"5893,86",baixo,False
8128,72,baixa_renda,148,"1068,39",alto,False
8129,48,digital,17,"10001,60",medio,True
8130,42,varejo_tradicional,51,"7622,16",alto,False
8131,48,universitario,219,"489,68",medio,False
8132,67,digital,55,"13181,63",medio,True
8133,37,digital,161,"13385,87",baixo,False
8134,61,baixa_renda,149,"1116,84",medio,False
8135,72,varejo_tradicional,81,"5017,89",medio,False
8136,34,varejo_tradicional,150,"4718,85",baixo,False
8137,62,varejo_tradicional,153,"7531,35",medio,False
8138,19,varejo_tradicional,195,"5051,13",baixo,True
8139,42,varejo_tradicional,219,"7486,51",alto,False
8140,30,universitario,219,"471,89",alto,True
8141,56,varejo_tradicional,110,"5356,20",medio,True
8142,45,alta_renda,140,"46378,14",baixo,False
8143,59,varejo_tradicional,143,"7222,65",medio,False
8144,72,varejo_tradicional,230,"3526,32",medio,True
8145,23,varejo_tradicional,212,"5358,71",alto,False
8146,20,universitario,86,"528,16",baixo,True
8147,52,digital,2,"8367,41",medio,False
8148,35,baixa_renda,132,"1332,23",baixo,False
8149,28,universitario,45,"654,18",medio,True
8150,71,alta_renda,13,"39424,71",alto,False
8151,37,universitario,55,"625,88",alto,True
8152,22,varejo_tradicional,160,"3744,85",medio,False
8153,36,baixa_renda,22,"1403,49",medio,False
8154,39,alta_renda,89,"39988,82",alto,False
8155,36,alta_renda,219,"25914,78",medio,False
